,date,open,high,low,Close,volume,support,cert,buy,sell
274,2021-05-31 00:00:00+00:00,35641.26,36000.0,35200.0,35312.83,3371.935334,35615.996999999996,0,0,0
275,2021-05-31 01:00:00+00:00,35312.82,35434.42,34727.91,34804.39,3468.140112,35567.884999999995,0,0,0
276,2021-05-31 02:00:00+00:00,34806.75,34975.0,34440.8,34720.0,3853.411187,35481.965000000004,0,0,0
277,2021-05-31 03:00:00+00:00,34727.52,34747.21,34250.55,34489.57,3437.378712,35336.256,0,0,0
278,2021-05-31 04:00:00+00:00,34489.58,34664.37,34153.84,34466.38,2677.09563,35170.169,0,0,0
279,2021-05-31 05:00:00+00:00,34466.37,34688.74,34185.35,34447.34,3519.449009,34986.54,0,0,0
280,2021-05-31 06:00:00+00:00,34447.35,35115.27,34434.29,35040.94,3946.599314,34839.969,0,0,0
281,2021-05-31 07:00:00+00:00,35045.92,35975.0,34981.11,35850.17,6010.324686,34754.085,0,0,0
282,2021-05-31 08:00:00+00:00,35850.17,36240.09,35588.08,36120.49,4694.039654,34746.193,0,0,0
283,2021-05-31 09:00:00+00:00,36120.49,36384.99,35876.0,35929.8,4351.975493,34783.793,0,0,0
284,2021-05-31 10:00:00+00:00,35931.48,37030.0,35926.81,36882.95,8736.334823,34856.474,0,0,0
285,2021-05-31 11:00:00+00:00,36883.75,37195.0,36750.0,36836.46,5165.136262,35058.683000000005,0,0,0
286,2021-05-31 12:00:00+00:00,36836.46,37278.03,36605.0,36777.0,5044.905836,35275.102999999996,0,0,0
287,2021-05-31 13:00:00+00:00,36777.01,37062.57,36510.66,36721.28,5030.723894,35501.114,0,0,0
288,2021-05-31 14:00:00+00:00,36721.29,36853.94,36333.44,36620.39,4333.305783,35719.07400000001,0,0,0
289,2021-05-31 15:00:00+00:00,36620.39,37149.99,36580.01,36961.16,4167.824255,35958.54,0,0,0
290,2021-05-31 16:00:00+00:00,36961.16,37457.07,36843.24,37117.24,6313.228329,36199.435000000005,0,0,0
291,2021-05-31 17:00:00+00:00,37117.21,37178.16,36673.41,36934.73,4003.907256,36368.665,0,0,0
292,2021-05-31 18:00:00+00:00,36935.81,36955.02,36600.2,36694.27,1919.115189,36469.877,0,0,0
293,2021-05-31 19:00:00+00:00,36694.27,36871.38,36510.01,36863.67,1963.402273,36533.278000000006,0,0,0
294,2021-05-31 20:00:00+00:00,36865.75,36980.76,36557.3,36675.06,1697.834605,36596.327000000005,0,0,0
295,2021-05-31 21:00:00+00:00,36677.85,37087.3,36623.01,36932.55,1483.171068,36583.628000000004,0,0,0
296,2021-05-31 22:00:00+00:00,36932.55,37250.0,36835.85,36879.23,2322.342402,36606.713,0,0,0
297,2021-05-31 23:00:00+00:00,36879.23,37499.0,36800.93,37253.81,2649.154183,36635.74,0,0,0
298,2021-06-01 00:00:00+00:00,37253.82,37894.81,37100.0,37798.31,5234.072735,36712.39599999999,0,0,0
299,2021-06-01 01:00:00+00:00,37798.32,37803.49,37160.0,37196.64,3154.434156,36770.395,0,0,0
300,2021-06-01 02:00:00+00:00,37196.64,37296.08,36620.0,36850.0,3078.850158,36748.070999999996,0,0,0
301,2021-06-01 03:00:00+00:00,36850.0,37124.09,36478.0,36704.99,3179.701359,36728.53,0,0,0
302,2021-06-01 04:00:00+00:00,36706.8,36957.69,36561.89,36748.01,1767.107527,36724.699,0,0,0
303,2021-06-01 05:00:00+00:00,36748.02,37350.0,36710.4,37266.55,2603.445266,36744.738,0,0,0
304,2021-06-01 06:00:00+00:00,37264.66,37443.72,36710.19,36915.32,3002.411865,36760.027,0,0,0
305,2021-06-01 07:00:00+00:00,36917.6,37171.09,36638.71,36831.58,2722.383175,36761.596999999994,0,0,0
306,2021-06-01 08:00:00+00:00,36831.58,36939.81,35902.43,36197.77,5806.787389,36668.255000000005,0,0,0
307,2021-06-01 09:00:00+00:00,36197.75,36362.98,35965.72,36231.51,2723.889997,36584.734000000004,0,0,0
308,2021-06-01 10:00:00+00:00,36234.1,36593.41,36095.15,36439.6,2804.839551,36484.249,0,0,0
309,2021-06-01 11:00:00+00:00,36439.59,36761.96,36282.01,36596.62,2484.370825,36396.45,0,0,0
310,2021-06-01 12:00:00+00:00,36596.63,36597.26,36112.01,36164.95,3365.376983,36345.651,0,0,0
311,2021-06-01 13:00:00+00:00,36163.51,37440.0,35666.0,37039.69,10250.555776,36264.451,0,0,0
312,2021-06-01 14:00:00+00:00,37036.57,37289.86,36478.36,36636.71,4510.797149,36256.098000000005,0,0,0
313,2021-06-01 15:00:00+00:00,36634.42,36644.7,36025.46,36235.29,3903.095706,36187.604,0,0,0
314,2021-06-01 16:00:00+00:00,36235.28,36479.99,35760.0,35875.57,4317.774876,36092.585,0,0,0
315,2021-06-01 17:00:00+00:00,35871.69,36300.0,35716.66,36154.77,2880.592451,36000.380000000005,0,0,0
316,2021-06-01 18:00:00+00:00,36154.64,36492.89,36087.95,36240.69,2494.576699,36018.93199999999,0,0,0
317,2021-06-01 19:00:00+00:00,36240.46,36240.49,35726.36,35973.87,3225.508932,35994.996,0,0,0
318,2021-06-01 20:00:00+00:00,35973.86,36339.6,35873.08,36327.05,1999.820832,35972.789000000004,0,0,0
319,2021-06-01 21:00:00+00:00,36327.05,36474.55,36040.11,36418.77,1772.288919,35948.599,0,0,0
320,2021-06-01 22:00:00+00:00,36418.77,36590.53,36213.8,36433.69,1811.947807,35958.778000000006,0,0,0
321,2021-06-01 23:00:00+00:00,36433.69,36800.0,36428.42,36693.09,2140.033637,36035.020000000004,0,0,0
322,2021-06-02 00:00:00+00:00,36694.85,36900.0,36059.12,36179.39,2792.547517,35993.096,0,0,0
323,2021-06-02 01:00:00+00:00,36179.38,36299.47,35920.0,36292.17,1757.999958,35982.55,0,0,0
324,2021-06-02 02:00:00+00:00,36292.17,36550.0,36230.0,36268.41,1463.206921,36029.55,0,0,0
325,2021-06-02 03:00:00+00:00,36267.67,36685.0,36267.08,36472.39,1989.76496,36084.592,0,0,0
326,2021-06-02 04:00:00+00:00,36472.38,36767.44,36472.38,36665.05,1930.591246,36123.034999999996,0,0,0
327,2021-06-02 05:00:00+00:00,36662.22,36921.0,36487.66,36808.49,2488.19277,36199.165,0,0,0
328,2021-06-02 06:00:00+00:00,36808.49,36989.0,36661.53,36734.54,2448.940769,36278.01,0,0,0
329,2021-06-02 07:00:00+00:00,36734.54,37400.0,36731.03,37220.0,5591.509934,36347.102,0,0,0
330,2021-06-02 08:00:00+00:00,37219.99,37473.29,37065.0,37371.01,3634.601704,36432.221999999994,0,0,0
331,2021-06-02 09:00:00+00:00,37371.64,37538.07,37169.26,37270.26,3172.904914,36506.306,0,0,0
332,2021-06-02 10:00:00+00:00,37270.26,37294.54,37042.7,37151.17,2548.990591,36604.664000000004,0,0,0
333,2021-06-02 11:00:00+00:00,37148.02,37369.2,36851.45,37203.08,3485.806389,36697.809,0,0,0
334,2021-06-02 12:00:00+00:00,37203.08,37450.75,37170.38,37276.59,2547.700014,36791.847,0,0,0
335,2021-06-02 13:00:00+00:00,37276.58,37800.0,37058.61,37539.04,5254.229145,36871.0,0,0,0
336,2021-06-02 14:00:00+00:00,37539.05,38100.0,37455.0,37853.57,5342.75313,36969.262,0,0,0
337,2021-06-02 15:00:00+00:00,37853.57,38225.0,37853.56,38040.7,4402.050688,37105.852,0,0,0
338,2021-06-02 16:00:00+00:00,38040.69,38200.0,37727.37,37893.57,3948.777877,37212.436,0,0,0
339,2021-06-02 17:00:00+00:00,37893.57,38095.0,37750.0,38014.98,2057.314994,37314.333,0,0,0
340,2021-06-02 18:00:00+00:00,38014.23,38066.65,37775.0,38016.41,1826.695163,37385.333,0,0,0
341,2021-06-02 19:00:00+00:00,38016.41,38045.0,37795.59,37884.57,1458.803558,37447.966,0,0,0
342,2021-06-02 20:00:00+00:00,37884.58,37929.97,37569.25,37724.61,2425.931378,37500.621,0,0,0
343,2021-06-02 21:00:00+00:00,37724.61,37918.0,37673.21,37780.32,1280.280508,37582.797,0,0,0
344,2021-06-02 22:00:00+00:00,37779.86,37874.66,37320.0,37527.89,2308.791592,37597.759,0,0,0
345,2021-06-02 23:00:00+00:00,37527.89,37745.41,37434.01,37568.68,1428.986775,37635.299,0,0,0
346,2021-06-03 00:00:00+00:00,37568.68,37903.14,37291.35,37469.31,2938.209713,37618.933999999994,0,0,0
347,2021-06-03 01:00:00+00:00,37469.32,37580.43,37250.0,37298.0,1650.418934,37558.578,0,0,0
348,2021-06-03 02:00:00+00:00,37298.01,37430.69,37170.0,37400.07,1984.270392,37502.841,0,0,0
349,2021-06-03 03:00:00+00:00,37400.07,37678.86,37340.0,37634.57,1808.815073,37461.841,0,0,0
350,2021-06-03 04:00:00+00:00,37635.24,38054.56,37600.0,37970.0,2364.16549,37444.341,0,0,0
351,2021-06-03 05:00:00+00:00,37970.0,38895.0,37970.0,38795.88,7286.25633,37461.78199999999,0,0,0
352,2021-06-03 06:00:00+00:00,38795.88,38974.19,38589.97,38949.0,3510.446139,37563.854,0,0,0
353,2021-06-03 07:00:00+00:00,38949.02,39039.19,38538.75,38634.09,3133.790578,37650.408,0,0,0
354,2021-06-03 08:00:00+00:00,38634.77,38897.0,38518.96,38817.28,2548.368045,37770.304000000004,0,0,0
355,2021-06-03 09:00:00+00:00,38817.28,39210.0,38817.06,39119.59,3908.322919,37908.609000000004,0,0,0
356,2021-06-03 10:00:00+00:00,39119.84,39476.0,39017.44,39259.23,4322.787482,38081.218,0,0,0
357,2021-06-03 11:00:00+00:00,39259.23,39308.02,38715.24,38781.75,5440.29644,38227.742000000006,0,0,0
358,2021-06-03 12:00:00+00:00,38781.75,39090.9,38555.0,38999.01,4793.181879,38366.242000000006,0,0,0
359,2021-06-03 13:00:00+00:00,38999.01,39265.25,38288.0,38440.01,7469.567001,38461.042,0,0,0
360,2021-06-03 14:00:00+00:00,38440.0,38716.94,38343.54,38615.21,2965.055863,38535.396,0,0,0
361,2021-06-03 15:00:00+00:00,38615.21,38768.2,38401.0,38535.61,2233.526973,38578.496,0,0,0
362,2021-06-03 16:00:00+00:00,38535.6,38965.42,38431.03,38874.32,2969.053609,38562.602,0,0,0
363,2021-06-03 17:00:00+00:00,38874.32,38997.0,38719.33,38791.9,2173.696148,38580.659999999996,0,0,0
364,2021-06-03 18:00:00+00:00,38791.89,38931.97,38522.72,38553.01,2107.197344,38581.036,0,0,0
365,2021-06-03 19:00:00+00:00,38553.0,38674.15,38450.0,38596.64,1814.849087,38544.33,0,0,0
366,2021-06-03 20:00:00+00:00,38596.65,38746.78,38532.31,38708.07,1480.727577,38495.816999999995,0,0,0
367,2021-06-03 21:00:00+00:00,38708.08,38987.61,38640.22,38741.35,1838.975335,38488.314999999995,0,0,0
368,2021-06-03 22:00:00+00:00,38745.77,38991.98,38718.98,38890.71,1544.963728,38504.713,0,0,0
369,2021-06-03 23:00:00+00:00,38890.71,39450.0,38790.62,39246.79,3602.163932,38554.975,0,0,0
370,2021-06-04 00:00:00+00:00,39246.78,39289.07,38575.9,38682.38,3036.887123,38578.210999999996,0,0,0
371,2021-06-04 01:00:00+00:00,38687.05,38692.8,37588.0,37900.0,7376.464574,38496.911,0,0,0
372,2021-06-04 02:00:00+00:00,37900.0,37900.0,37320.26,37775.12,4298.064355,38385.833999999995,0,0,0
373,2021-06-04 03:00:00+00:00,37775.12,38133.23,37571.45,37933.72,2436.548113,38271.046,0,0,0
374,2021-06-04 04:00:00+00:00,37933.73,37939.25,37400.0,37556.76,3231.873092,38158.774,0,0,0
375,2021-06-04 05:00:00+00:00,37556.76,37679.94,36500.0,36716.55,10841.452418,37963.774,0,0,0
376,2021-06-04 06:00:00+00:00,36718.38,37039.0,36529.83,36782.54,3797.324576,37763.526,0,0,0
377,2021-06-04 07:00:00+00:00,36782.54,36852.0,36218.21,36610.29,5518.924286,37521.325,0,0,0
378,2021-06-04 08:00:00+00:00,36606.8,36827.6,36072.82,36704.97,3855.485018,37256.708999999995,0,0,0
379,2021-06-04 09:00:00+00:00,36704.96,36861.6,36350.0,36854.99,2720.250609,37012.647,0,0,0
380,2021-06-04 10:00:00+00:00,36854.99,37028.65,36537.53,36630.3,3332.611247,36808.81,0,0,0
381,2021-06-04 11:00:00+00:00,36630.31,36848.64,36361.0,36585.66,3254.528559,36686.11,0,0,0
382,2021-06-04 12:00:00+00:00,36585.67,37139.0,35555.15,36878.96,10121.715667,36509.599,0,0,0
383,2021-06-04 13:00:00+00:00,36879.64,36988.22,36606.35,36729.31,3251.229369,36413.089,0,0,0
384,2021-06-04 14:00:00+00:00,36729.32,36893.45,36150.0,36707.94,4101.788167,36288.089,0,0,0
385,2021-06-04 15:00:00+00:00,36707.94,37064.29,36621.83,36948.85,3532.148876,36300.272000000004,0,0,0
386,2021-06-04 16:00:00+00:00,36948.86,37061.43,36751.05,36892.3,2768.577053,36322.394,0,0,0
387,2021-06-04 17:00:00+00:00,36892.3,37248.94,36800.01,37082.77,2204.775395,36380.574,0,0,0
388,2021-06-04 18:00:00+00:00,37082.78,37168.85,36953.17,37099.27,1877.446084,36468.609000000004,0,0,0
389,2021-06-04 19:00:00+00:00,37099.28,37195.0,36708.0,36800.99,2174.96635,36504.409,0,0,0
390,2021-06-04 20:00:00+00:00,36801.0,37117.52,36793.74,37032.57,1573.255188,36530.03,0,0,0
391,2021-06-04 21:00:00+00:00,37032.58,37246.99,37023.08,37199.51,1665.561683,36596.238,0,0,0
392,2021-06-04 22:00:00+00:00,37199.52,37246.12,37069.44,37088.4,1269.502151,36747.667,0,0,0
393,2021-06-04 23:00:00+00:00,37088.37,37203.53,36462.42,36829.0,3076.419292,36733.274,0,0,0
394,2021-06-05 00:00:00+00:00,36829.15,37800.0,36613.22,37684.66,3709.283404,36779.596000000005,0,0,0
395,2021-06-05 01:00:00+00:00,37682.84,37846.6,37550.0,37688.5,1739.587237,36872.413,0,0,0
396,2021-06-05 02:00:00+00:00,37688.5,37761.42,37336.11,37639.91,2187.474395,36930.919,0,0,0
397,2021-06-05 03:00:00+00:00,37639.92,37748.88,37375.34,37410.0,1390.108384,36988.452,0,0,0
398,2021-06-05 04:00:00+00:00,37410.04,37717.93,37410.04,37675.1,1747.592638,37034.139,0,0,0
399,2021-06-05 05:00:00+00:00,37675.1,37750.0,37467.67,37597.98,1283.216418,37110.106,0,0,0
400,2021-06-05 06:00:00+00:00,37597.98,37837.04,37558.0,37703.0,1573.376116,37186.532,0,0,0
401,2021-06-05 07:00:00+00:00,37700.43,37925.0,37547.34,37582.14,2333.241941,37238.958,0,0,0
402,2021-06-05 08:00:00+00:00,37582.13,37850.0,37430.0,37780.8,1882.573974,37275.014,0,0,0
403,2021-06-05 09:00:00+00:00,37780.8,37830.0,35951.74,36325.8,6018.556186,37223.946,0,0,0
404,2021-06-05 10:00:00+00:00,36325.56,36697.53,36022.69,36454.63,4716.584484,37164.893,0,0,0
405,2021-06-05 11:00:00+00:00,36454.63,36535.77,35667.0,35869.42,4403.229766,36976.593,0,0,0
406,2021-06-05 12:00:00+00:00,35869.42,36221.53,35250.0,36009.8,6647.434589,36767.982,0,0,0
407,2021-06-05 13:00:00+00:00,36009.8,36049.65,35672.73,35726.95,2793.414551,36597.721000000005,0,0,0
408,2021-06-05 14:00:00+00:00,35726.99,36000.0,35514.73,35643.33,3336.817371,36408.189999999995,0,0,0
409,2021-06-05 15:00:00+00:00,35643.33,36435.0,35560.57,36321.42,3452.823019,36217.479999999996,0,0,0
410,2021-06-05 16:00:00+00:00,36321.42,36321.43,35976.16,36075.86,1898.64111,36059.296,0,0,0
411,2021-06-05 17:00:00+00:00,36075.86,36324.2,35859.52,36021.11,1769.637579,35890.513999999996,0,0,0
412,2021-06-05 18:00:00+00:00,36021.11,36175.0,35900.0,36040.12,1719.348598,35737.514,0,0,0
413,2021-06-05 19:00:00+00:00,36040.12,36300.0,35692.04,35778.94,2193.370279,35711.544,0,0,0
414,2021-06-05 20:00:00+00:00,35777.61,36016.1,35555.55,35842.4,2410.875449,35664.83,0,0,0
415,2021-06-05 21:00:00+00:00,35838.96,35842.06,34800.0,34964.69,4946.470098,35578.13,0,0,0
416,2021-06-05 22:00:00+00:00,34964.69,35399.17,34832.51,35061.62,4202.175,35536.381,0,0,0
417,2021-06-05 23:00:00+00:00,35061.62,35614.55,35061.11,35513.2,2103.788904,35475.219,0,0,0
418,2021-06-06 00:00:00+00:00,35516.07,35774.99,35405.61,35570.55,2239.877294,35464.307,0,0,0
419,2021-06-06 01:00:00+00:00,35570.56,36257.05,35568.36,36215.19,2478.561496,35465.086,0,0,0
420,2021-06-06 02:00:00+00:00,36215.18,36257.34,36040.0,36130.27,1437.818921,35471.47,0,0,0
421,2021-06-06 03:00:00+00:00,36130.26,36220.0,35807.88,35989.67,2237.260658,35466.306000000004,0,0,0
422,2021-06-06 04:00:00+00:00,35988.56,36200.0,35949.28,36080.0,1477.199976,35471.234000000004,0,0,0
423,2021-06-06 05:00:00+00:00,36083.1,36251.99,35995.2,36236.65,1362.03154,35501.55,0,0,0
424,2021-06-06 06:00:00+00:00,36236.66,36480.0,35701.04,35853.21,2675.890817,35516.099,0,0,0
425,2021-06-06 07:00:00+00:00,35851.36,36185.0,35830.03,36132.57,1543.498432,35619.102,0,0,0
426,2021-06-06 08:00:00+00:00,36132.52,36350.0,35967.85,36308.52,1919.382942,35732.636,0,0,0
427,2021-06-06 09:00:00+00:00,36306.97,36414.55,36129.15,36166.27,1613.187078,35839.44,0,0,0
428,2021-06-06 10:00:00+00:00,36166.27,36217.17,35830.0,36015.69,2041.272248,35881.879,0,0,0
429,2021-06-06 11:00:00+00:00,36015.69,36152.0,35800.93,35868.13,1627.820547,35905.136,0,0,0
430,2021-06-06 12:00:00+00:00,35868.12,36121.64,35800.0,35869.81,1652.086631,35881.136,0,0,0
431,2021-06-06 13:00:00+00:00,35869.8,36013.26,35550.0,35639.03,2353.645149,35855.348,0,0,0
432,2021-06-06 14:00:00+00:00,35639.03,36218.0,35450.0,36111.03,3144.469682,35805.42,0,0,0
433,2021-06-06 15:00:00+00:00,36111.03,36429.28,36053.0,36157.47,2323.523263,35811.2,0,0,0
434,2021-06-06 16:00:00+00:00,36157.47,36317.81,36112.51,36224.57,1700.256116,35852.347,0,0,0
435,2021-06-06 17:00:00+00:00,36224.65,36227.11,35907.17,36031.27,1984.566067,35860.061,0,0,0
436,2021-06-06 18:00:00+00:00,36031.27,36038.27,35830.07,35890.0,1562.95012,35846.283,0,0,0
437,2021-06-06 19:00:00+00:00,35889.99,35889.99,35705.0,35747.15,1409.824964,35803.868,0,0,0
438,2021-06-06 20:00:00+00:00,35747.14,35995.28,35581.72,35971.67,2215.940472,35779.03999999999,0,0,0
439,2021-06-06 21:00:00+00:00,35971.67,35984.71,35860.0,35938.61,1420.884639,35784.947,0,0,0
440,2021-06-06 22:00:00+00:00,35938.61,35950.0,35222.0,35554.86,3314.746947,35727.147,0,0,0
441,2021-06-06 23:00:00+00:00,35557.11,35878.21,35488.0,35796.31,1913.510638,35720.947,0,0,0
442,2021-06-07 00:00:00+00:00,35796.31,36420.0,35498.62,36293.02,4014.241959,35725.808999999994,0,0,0
443,2021-06-07 01:00:00+00:00,36293.03,36900.0,36164.63,36679.08,3376.762241,35736.971999999994,0,0,0
444,2021-06-07 02:00:00+00:00,36679.08,36759.49,36555.0,36641.4,2047.378616,35781.221,0,0,0
445,2021-06-07 03:00:00+00:00,36641.4,36715.0,36285.44,36392.93,2248.535262,35819.047999999995,0,0,0
446,2021-06-07 04:00:00+00:00,36392.94,36545.01,36209.61,36250.01,1557.902089,35857.002,0,0,0
447,2021-06-07 05:00:00+00:00,36250.01,36427.0,35968.45,36289.33,1956.685153,35883.346999999994,0,0,0
448,2021-06-07 06:00:00+00:00,36289.33,36360.0,36035.55,36070.17,1991.413672,35928.73,0,0,0
449,2021-06-07 07:00:00+00:00,36071.97,36215.75,35850.66,36139.99,2349.826657,35927.796,0,0,0
450,2021-06-07 08:00:00+00:00,36139.99,36314.73,35900.52,36103.26,2104.947141,35995.648,0,0,0
451,2021-06-07 09:00:00+00:00,36103.25,36393.52,36027.75,36269.68,3414.097362,36049.62300000001,0,0,0
452,2021-06-07 10:00:00+00:00,36269.67,36591.72,36269.66,36492.35,3055.881581,36126.727,0,0,0
453,2021-06-07 11:00:00+00:00,36492.35,36580.0,36298.29,36376.47,1750.251616,36140.09300000001,0,0,0
454,2021-06-07 12:00:00+00:00,36376.47,36777.47,36241.6,36611.31,2793.979523,36108.753000000004,0,0,0
455,2021-06-07 13:00:00+00:00,36611.31,36726.0,36257.56,36315.49,2447.685035,36105.965000000004,0,0,0
456,2021-06-07 14:00:00+00:00,36315.5,36316.51,35860.5,36054.96,4113.468993,36071.054000000004,0,0,0
457,2021-06-07 15:00:00+00:00,36054.96,36143.46,35950.0,36035.51,1564.360753,36069.209,0,0,0
458,2021-06-07 16:00:00+00:00,36035.35,36079.63,35688.92,35793.35,2913.039382,36034.546,0,0,0
459,2021-06-07 17:00:00+00:00,35793.36,35916.84,35575.0,35725.12,2633.342931,36006.979999999996,0,0,0
460,2021-06-07 18:00:00+00:00,35725.12,35777.0,35400.0,35486.9,2789.006593,35956.928,0,0,0
461,2021-06-07 19:00:00+00:00,35484.57,35682.12,35328.02,35634.46,2616.997634,35886.955,0,0,0
462,2021-06-07 20:00:00+00:00,35634.45,35744.52,34000.08,34440.43,8750.144376,35659.996999999996,0,0,0
463,2021-06-07 21:00:00+00:00,34440.44,34647.58,33563.4,34113.35,7836.220911,35386.507999999994,0,0,0
464,2021-06-07 22:00:00+00:00,34113.66,34291.54,33905.55,34147.92,3330.645468,35152.903,0,0,0
465,2021-06-07 23:00:00+00:00,34147.92,34182.8,33300.0,33552.79,5918.137625,34857.147,0,0,0
466,2021-06-08 00:00:00+00:00,33556.96,34068.01,33340.0,33670.35,7752.349081,34605.096999999994,0,0,0
467,2021-06-08 01:00:00+00:00,33669.79,33961.9,33553.39,33776.06,3102.17465,34365.436,0,0,0
468,2021-06-08 02:00:00+00:00,33776.06,33886.21,32351.0,32709.92,9712.075496,34031.644,0,0,0
469,2021-06-08 03:00:00+00:00,32709.92,32887.82,32424.32,32817.09,6571.652986,33716.576,0,0,0
470,2021-06-08 04:00:00+00:00,32817.09,33155.0,32660.0,32840.38,4227.435963,33442.576,0,0,0
471,2021-06-08 05:00:00+00:00,32840.39,32986.4,32481.83,32892.95,4182.810042,33157.957,0,0,0
472,2021-06-08 06:00:00+00:00,32892.95,32945.0,32537.54,32596.49,2934.497913,33011.702999999994,0,0,0
473,2021-06-08 07:00:00+00:00,32596.49,33246.09,32123.0,32966.7,6805.536932,32867.663,0,0,0
474,2021-06-08 08:00:00+00:00,32966.7,33373.01,32859.97,32912.25,4529.950734,32763.105000000003,0,0,0
475,2021-06-08 09:00:00+00:00,32912.2,32970.18,32666.65,32813.52,3784.332542,32699.77,0,0,0
476,2021-06-08 10:00:00+00:00,32813.51,33188.77,32651.52,32805.07,4434.176311,32630.922000000002,0,0,0
477,2021-06-08 11:00:00+00:00,32805.07,33247.25,32695.33,33089.99,3718.698122,32545.116,0,0,0
478,2021-06-08 12:00:00+00:00,33084.43,33179.23,32810.7,32882.06,2399.625682,32591.086,0,0,0
479,2021-06-08 13:00:00+00:00,32882.06,32952.24,32364.93,32383.8,4139.345669,32585.147000000004,0,0,0
480,2021-06-08 14:00:00+00:00,32383.8,32530.02,31428.63,31769.41,11267.834619,32462.010000000002,0,0,0
481,2021-06-08 15:00:00+00:00,31769.42,31839.98,31000.0,31705.24,10762.994851,32313.827,0,0,0
482,2021-06-08 16:00:00+00:00,31705.25,32378.36,31563.52,32174.17,6657.563975,32216.425,0,0,0
483,2021-06-08 17:00:00+00:00,32174.17,32210.52,31851.85,32156.31,3170.233084,32189.310000000005,0,0,0
484,2021-06-08 18:00:00+00:00,32157.97,32782.69,32053.91,32735.9,4963.573958,32108.703999999998,0,0,0
485,2021-06-08 19:00:00+00:00,32735.9,32999.35,32589.24,32864.18,3884.369199,32100.963,0,0,0
486,2021-06-08 20:00:00+00:00,32864.19,33841.98,32661.95,33596.12,5955.165172,32102.006,0,0,0
487,2021-06-08 21:00:00+00:00,33596.15,33781.65,33260.56,33451.46,3935.237252,32158.529,0,0,0
488,2021-06-08 22:00:00+00:00,33456.2,33795.84,33343.88,33437.9,2250.438206,32211.846999999998,0,0,0
489,2021-06-08 23:00:00+00:00,33437.91,33646.98,33280.19,33380.81,2109.116598,32303.373,0,0,0
490,2021-06-09 00:00:00+00:00,33380.8,33540.47,32858.68,32886.11,3656.210678,32446.377999999997,0,0,0
491,2021-06-09 01:00:00+00:00,32886.11,33049.99,32441.4,32510.73,2920.949523,32590.518,0,0,0
492,2021-06-09 02:00:00+00:00,32510.73,33248.9,32396.82,32870.77,3740.133883,32673.847999999998,0,0,0
493,2021-06-09 03:00:00+00:00,32870.77,33100.0,32610.73,32863.07,3054.194549,32749.735999999997,0,0,0
494,2021-06-09 04:00:00+00:00,32862.25,32985.89,32536.49,32967.6,2887.155355,32797.994,0,0,0
495,2021-06-09 05:00:00+00:00,32969.02,33784.85,32900.01,33502.57,5609.195734,32829.071,0,0,0
496,2021-06-09 06:00:00+00:00,33502.57,34360.0,33423.2,34203.9,7580.074294,32905.196,0,0,0
497,2021-06-09 07:00:00+00:00,34203.89,34512.95,34080.0,34169.05,6543.907816,32987.14,0,0,0
498,2021-06-09 08:00:00+00:00,34168.11,34299.03,33808.0,34056.25,4863.509494,33033.552,0,0,0
499,2021-06-09 09:00:00+00:00,34056.25,34385.0,33967.68,33999.48,4508.544055,33102.301,0,0,0
500,2021-06-09 10:00:00+00:00,33999.48,34730.0,33925.6,34477.15,5187.114595,33208.993,0,0,0
501,2021-06-09 11:00:00+00:00,34476.8,35045.55,34352.37,34972.42,6329.577646,33400.09,0,0,0
502,2021-06-09 12:00:00+00:00,34972.42,35450.0,34830.0,34891.62,8640.940624,33643.407999999996,0,0,0
503,2021-06-09 13:00:00+00:00,34891.62,35199.61,34769.2,35082.33,5085.257265,33859.255,0,0,0
504,2021-06-09 14:00:00+00:00,35087.22,35369.79,34512.94,34672.51,7815.092664,34056.9,0,0,0
505,2021-06-09 15:00:00+00:00,34672.52,36736.0,34658.97,36357.11,17365.212501,34232.795999999995,0,0,0
506,2021-06-09 16:00:00+00:00,36356.42,36699.0,36070.05,36488.03,7745.256902,34497.481,0,0,0
507,2021-06-09 17:00:00+00:00,36488.02,37000.0,36263.16,36536.51,6431.360713,34715.797,0,0,0
508,2021-06-09 18:00:00+00:00,36536.51,36798.9,35816.0,35886.37,6223.894958,34916.596999999994,0,0,0
509,2021-06-09 19:00:00+00:00,35886.37,36435.35,35650.16,36260.45,4818.232787,35084.845,0,0,0
510,2021-06-09 20:00:00+00:00,36260.45,36506.86,36112.0,36368.19,2979.201869,35303.485,0,0,0
511,2021-06-09 21:00:00+00:00,36368.19,36763.0,36180.0,36635.7,2960.872866,35486.24800000001,0,0,0
512,2021-06-09 22:00:00+00:00,36641.21,37353.56,36507.0,37098.53,4960.255467,35653.948000000004,0,0,0
513,2021-06-09 23:00:00+00:00,37098.31,37534.79,36960.0,37388.05,4701.451279,35873.028000000006,0,0,0
514,2021-06-10 00:00:00+00:00,37388.05,37666.11,36853.95,36948.32,5776.297141,36107.129,0,0,0
515,2021-06-10 01:00:00+00:00,36952.95,37349.99,36875.22,36876.21,2963.903363,36328.754,0,0,0
516,2021-06-10 02:00:00+00:00,36878.53,37120.0,36751.07,37114.25,2832.603283,36396.856,0,0,0
517,2021-06-10 03:00:00+00:00,37114.25,37450.0,36931.01,36959.69,3533.405561,36463.641,0,0,0
518,2021-06-10 04:00:00+00:00,36959.7,37220.99,36646.46,36797.0,3518.811673,36546.687,0,0,0
